date,type,description,key,source_module,observed_from,close_time,status
2017-12-22,EARLY_CLOSE,Christmas Eve (Early Close) (24 December 2017 is a Sunday; half day observed the preceding Friday),gb_lse_christmas_eve_early_close_shifted,module:gb_lse_early_closes,,12:30,CONFIRMED
2017-12-25,CLOSED,Christmas Day,uk_christmas_day,module:uk_christmas_day,,,CONFIRMED
2017-12-26,CLOSED,Boxing Day,uk_boxing_day,module:uk_boxing_day,,,CONFIRMED
2017-12-29,EARLY_CLOSE,New Year's Eve (Early Close) (31 December 2017 is a Sunday; half day observed the preceding Friday),gb_lse_new_years_eve_early_close_shifted,module:gb_lse_early_closes,,12:30,CONFIRMED
2018-01-01,CLOSED,New Year's Day,uk_new_years_day,module:uk_new_years_day,,,CONFIRMED
2018-03-30,CLOSED,Good Friday,good_friday,module:uk_good_friday,,,CONFIRMED
2018-04-02,CLOSED,Easter Monday,easter_monday,module:uk_easter_monday,,,CONFIRMED
2018-05-07,CLOSED,Early May Bank Holiday,uk_early_may_bank_holiday,module:uk_early_may_bank_holiday,,,CONFIRMED
2018-05-28,CLOSED,Spring Bank Holiday,uk_spring_bank_holiday,module:uk_spring_bank_holiday,,,CONFIRMED
2018-08-27,CLOSED,Summer Bank Holiday,uk_summer_bank_holiday,module:uk_summer_bank_holiday,,,CONFIRMED
2018-12-24,EARLY_CLOSE,Christmas Eve (Early Close),gb_lse_christmas_eve_early_close,module:gb_lse_early_closes,,12:30,CONFIRMED
2018-12-25,CLOSED,Christmas Day,uk_christmas_day,module:uk_christmas_day,,,CONFIRMED
2018-12-26,CLOSED,Boxing Day,uk_boxing_day,module:uk_boxing_day,,,CONFIRMED
2018-12-31,EARLY_CLOSE,New Year's Eve (Early Close),gb_lse_new_years_eve_early_close,module:gb_lse_early_closes,,12:30,CONFIRMED
2019-01-01,CLOSED,New Year's Day,uk_new_years_day,module:uk_new_years_day,,,CONFIRMED
2019-04-19,CLOSED,Good Friday,good_friday,module:uk_good_friday,,,CONFIRMED
2019-04-22,CLOSED,Easter Monday,easter_monday,module:uk_easter_monday,,,CONFIRMED
2019-05-06,CLOSED,Early May Bank Holiday,uk_early_may_bank_holiday,module:uk_early_may_bank_holiday,,,CONFIRMED
2019-05-27,CLOSED,Spring Bank Holiday,uk_spring_bank_holiday,module:uk_spring_bank_holiday,,,CONFIRMED
2019-08-26,CLOSED,Summer Bank Holiday,uk_summer_bank_holiday,module:uk_summer_bank_holiday,,,CONFIRMED
2019-12-24,EARLY_CLOSE,Christmas Eve (Early Close),gb_lse_christmas_eve_early_close,module:gb_lse_early_closes,,12:30,CONFIRMED
2019-12-25,CLOSED,Christmas Day,uk_christmas_day,module:uk_christmas_day,,,CONFIRMED
2019-12-26,CLOSED,Boxing Day,uk_boxing_day,module:uk_boxing_day,,,CONFIRMED
2019-12-31,EARLY_CLOSE,New Year's Eve (Early Close),gb_lse_new_years_eve_early_close,module:gb_lse_early_closes,,12:30,CONFIRMED
2020-01-01,CLOSED,New Year's Day,uk_new_years_day,module:uk_new_years_day,,,CONFIRMED
2020-04-10,CLOSED,Good Friday,good_friday,module:uk_good_friday,,,CONFIRMED
2020-04-13,CLOSED,Easter Monday,easter_monday,module:uk_easter_monday,,,CONFIRMED
2020-05-08,CLOSED,Early May Bank Holiday (VE Day 75th anniversary),uk_early_may_bank_holiday_moved,module:uk_early_may_bank_holiday,,,CONFIRMED
2020-05-25,CLOSED,Spring Bank Holiday,uk_spring_bank_holiday,module:uk_spring_bank_holiday,,,CONFIRMED
2020-08-31,CLOSED,Summer Bank Holiday,uk_summer_bank_holiday,module:uk_summer_bank_holiday,,,CONFIRMED
2020-12-24,EARLY_CLOSE,Christmas Eve (Early Close),gb_lse_christmas_eve_early_close,module:gb_lse_early_closes,,12:30,CONFIRMED
2020-12-25,CLOSED,Christmas Day,uk_christmas_day,module:uk_christmas_day,,,CONFIRMED
2020-12-28,CLOSED,Boxing Day,uk_boxing_day,module:uk_boxing_day,2020-12-26,,CONFIRMED
2020-12-31,EARLY_CLOSE,New Year's Eve (Early Close),gb_lse_new_years_eve_early_close,module:gb_lse_early_closes,,12:30,CONFIRMED
2021-01-01,CLOSED,New Year's Day,uk_new_years_day,module:uk_new_years_day,,,CONFIRMED
2021-04-02,CLOSED,Good Friday,good_friday,module:uk_good_friday,,,CONFIRMED
2021-04-05,CLOSED,Easter Monday,easter_monday,module:uk_easter_monday,,,CONFIRMED
2021-05-03,CLOSED,Early May Bank Holiday,uk_early_may_bank_holiday,module:uk_early_may_bank_holiday,,,CONFIRMED
2021-05-31,CLOSED,Spring Bank Holiday,uk_spring_bank_holiday,module:uk_spring_bank_holiday,,,CONFIRMED
2021-08-30,CLOSED,Summer Bank Holiday,uk_summer_bank_holiday,module:uk_summer_bank_holiday,,,CONFIRMED
2021-12-24,EARLY_CLOSE,Christmas Eve (Early Close),gb_lse_christmas_eve_early_close,module:gb_lse_early_closes,,12:30,CONFIRMED
2021-12-27,CLOSED,Christmas Day,uk_christmas_day,module:uk_christmas_day,2021-12-25,,CONFIRMED
2021-12-28,CLOSED,Boxing Day,uk_boxing_day,module:uk_boxing_day,2021-12-26,,CONFIRMED
2021-12-31,EARLY_CLOSE,New Year's Eve (Early Close),gb_lse_new_years_eve_early_close,module:gb_lse_early_closes,,12:30,CONFIRMED
2022-01-03,CLOSED,New Year's Day,uk_new_years_day,module:uk_new_years_day,2022-01-01,,CONFIRMED
2022-04-15,CLOSED,Good Friday,good_friday,module:uk_good_friday,,,CONFIRMED
2022-04-18,CLOSED,Easter Monday,easter_monday,module:uk_easter_monday,,,CONFIRMED
2022-05-02,CLOSED,Early May Bank Holiday,uk_early_may_bank_holiday,module:uk_early_may_bank_holiday,,,CONFIRMED
2022-06-02,CLOSED,Spring Bank Holiday (Moved for the Platinum Jubilee),uk_spring_bank_holiday_moved,module:uk_spring_bank_holiday,,,CONFIRMED
2022-06-03,CLOSED,Jubilee Bank Holiday (Platinum Jubilee),uk_jubilee_bank_holiday,module:uk_jubilee_bank_holiday,,,CONFIRMED
2022-08-29,CLOSED,Summer Bank Holiday,uk_summer_bank_holiday,module:uk_summer_bank_holiday,,,CONFIRMED
2022-09-19,CLOSED,State Funeral of Queen Elizabeth II,uk_state_funeral_2022,module:uk_one_off_bank_holidays,,,CONFIRMED
2022-12-23,EARLY_CLOSE,Christmas Eve (Early Close) (24 December 2022 is a Saturday; half day observed the preceding Friday),gb_lse_christmas_eve_early_close_shifted,module:gb_lse_early_closes,,12:30,CONFIRMED
2022-12-26,CLOSED,Boxing Day,uk_boxing_day,module:uk_boxing_day,,,CONFIRMED
2022-12-27,CLOSED,Christmas Day,uk_christmas_day,module:uk_christmas_day,2022-12-25,,CONFIRMED
2022-12-30,EARLY_CLOSE,New Year's Eve (Early Close) (31 December 2022 is a Saturday; half day observed the preceding Friday),gb_lse_new_years_eve_early_close_shifted,module:gb_lse_early_closes,,12:30,CONFIRMED
2023-01-02,CLOSED,New Year's Day,uk_new_years_day,module:uk_new_years_day,2023-01-01,,CONFIRMED
2023-04-07,CLOSED,Good Friday,good_friday,module:uk_good_friday,,,CONFIRMED
2023-04-10,CLOSED,Easter Monday,easter_monday,module:uk_easter_monday,,,CONFIRMED
2023-05-01,CLOSED,Early May Bank Holiday,uk_early_may_bank_holiday,module:uk_early_may_bank_holiday,,,CONFIRMED
2023-05-08,CLOSED,Coronation of King Charles III,uk_coronation_2023,module:uk_one_off_bank_holidays,,,CONFIRMED
2023-05-29,CLOSED,Spring Bank Holiday,uk_spring_bank_holiday,module:uk_spring_bank_holiday,,,CONFIRMED
2023-08-28,CLOSED,Summer Bank Holiday,uk_summer_bank_holiday,module:uk_summer_bank_holiday,,,CONFIRMED
2023-12-22,EARLY_CLOSE,Christmas Eve (Early Close) (24 December 2023 is a Sunday; half day observed the preceding Friday),gb_lse_christmas_eve_early_close_shifted,module:gb_lse_early_closes,,12:30,CONFIRMED
2023-12-25,CLOSED,Christmas Day,uk_christmas_day,module:uk_christmas_day,,,CONFIRMED
2023-12-26,CLOSED,Boxing Day,uk_boxing_day,module:uk_boxing_day,,,CONFIRMED
2023-12-29,EARLY_CLOSE,New Year's Eve (Early Close) (31 December 2023 is a Sunday; half day observed the preceding Friday),gb_lse_new_years_eve_early_close_shifted,module:gb_lse_early_closes,,12:30,CONFIRMED
2024-01-01,CLOSED,New Year's Day,uk_new_years_day,module:uk_new_years_day,,,CONFIRMED
